date,song_rows,total_streams,tracks_with_valence,streams_with_valence,sad_streams,sad_songs_count,avg_valence,median_valence,std_valence,min_valence,max_valence,valence_coverage,stream_coverage,share_sad_streams,share_sad_songs,weighted_avg_valence
2019-03-05,54,641436.0,54,641436.0,252657.0,19,0.45216111111111107,0.446,0.19488618295860818,0.0827,0.952,1.0,1.0,0.3938927656071689,0.35185185185185186,0.4515863468841786
2019-03-06,55,647391.0,55,647391.0,251372.0,19,0.4556309090909092,0.469,0.194780522138929,0.0827,0.952,1.0,1.0,0.3882846687704957,0.34545454545454546,0.4549023608607471
2019-03-07,56,658073.0,56,658073.0,254113.0,19,0.45469107142857146,0.446,0.19312977010458374,0.0827,0.952,1.0,1.0,0.3861471295737707,0.3392857142857143,0.4533531004918907
2019-03-08,58,725318.0,58,725318.0,284935.0,20,0.4632362068965518,0.469,0.19662890749468384,0.0827,0.952,1.0,1.0,0.3928414847005038,0.3448275862068966,0.4587298798595925
2019-03-09,62,744794.0,62,744794.0,281550.0,20,0.4864951612903227,0.473,0.21585725734840042,0.0827,0.969,1.0,1.0,0.3780239905262395,0.3225806451612903,0.47089498666745444
2019-03-10,61,642184.0,61,642184.0,263242.0,23,0.4599459016393444,0.446,0.21300348633592087,0.0827,0.969,1.0,1.0,0.4099167839746864,0.3770491803278688,0.4553253481868127
2019-03-11,56,619062.0,56,619062.0,253220.0,21,0.4603160714285715,0.446,0.20647934942025797,0.0827,0.969,1.0,1.0,0.40903819003589303,0.375,0.4562928097670347
2019-03-12,54,609611.0,54,609611.0,242768.0,19,0.4594018518518518,0.469,0.1980494015850693,0.0827,0.952,1.0,1.0,0.3982342838301802,0.35185185185185186,0.4556609862682926
2019-03-13,55,680219.0,55,680219.0,273142.0,20,0.45628545454545455,0.469,0.1975635579102113,0.0827,0.952,1.0,1.0,0.4015500890154494,0.36363636363636365,0.4537599692157967
2019-03-14,57,649515.0,57,649515.0,258888.0,21,0.45797719298245615,0.469,0.1992027888301121,0.0827,0.952,1.0,1.0,0.39858663772199254,0.3684210526315789,0.4566503772815101
2019-03-15,54,650192.0,54,650192.0,257815.0,19,0.46655,0.473,0.19985058357362126,0.0827,0.952,1.0,1.0,0.39652133523636096,0.35185185185185186,0.45927293061126556
2019-03-16,61,732604.0,61,732604.0,285991.0,21,0.4690114754098361,0.473,0.20268081153903103,0.0827,0.952,1.0,1.0,0.3903759739231563,0.3442622950819672,0.46102249318868044
2019-03-17,59,653476.0,59,653476.0,271696.0,23,0.44689322033898315,0.446,0.2004342620449897,0.0827,0.952,1.0,1.0,0.4157704338032307,0.3898305084745763,0.44825313645795706
2019-03-18,58,648464.0,58,648464.0,265305.0,22,0.4487189655172414,0.446,0.19070888575963887,0.0827,0.952,1.0,1.0,0.4091283402008438,0.3793103448275862,0.45048692571985494
2019-03-19,60,677836.0,60,677836.0,270458.0,22,0.4471449999999999,0.446,0.18764365021524626,0.0827,0.952,1.0,1.0,0.3990021185065414,0.36666666666666664,0.4508215627378895
2019-03-20,57,748378.0,57,748378.0,302495.0,21,0.45245087719298244,0.469,0.1902554627738405,0.0827,0.952,1.0,1.0,0.40420081830305005,0.3684210526315789,0.4513950264438561
2019-03-21,57,682755.0,57,682755.0,272823.0,21,0.45941578947368417,0.469,0.1964608210573455,0.0827,0.952,1.0,1.0,0.3995913614693411,0.3684210526315789,0.45664740060490216
2019-03-22,50,691793.0,50,691793.0,261342.0,17,0.469554,0.469,0.20608708007905352,0.0827,0.952,1.0,1.0,0.37777485461691573,0.34,0.46155965136970173
2019-03-23,58,751620.0,58,751620.0,291770.0,21,0.46096034482758624,0.469,0.19940907433262609,0.0827,0.952,1.0,1.0,0.38818818019744017,0.3620689655172414,0.45823518706261146
2019-03-24,61,708907.0,61,708907.0,276045.0,22,0.45522459016393446,0.469,0.1995395622057087,0.0827,0.952,1.0,1.0,0.38939522391512565,0.36065573770491804,0.4541216464218862
2019-03-25,57,652336.0,57,652336.0,251406.0,20,0.4553982456140351,0.469,0.18895923832103886,0.0827,0.952,1.0,1.0,0.3853934168894557,0.3508771929824561,0.4526878648426577
2019-03-26,57,680580.0,57,680580.0,261801.0,20,0.455398245614035,0.469,0.18895923832103886,0.0827,0.952,1.0,1.0,0.38467336683417086,0.3508771929824561,0.45318825105057464
2019-03-27,58,738140.0,58,738140.0,285785.0,21,0.4525120689655171,0.456,0.1885797463381941,0.0827,0.952,1.0,1.0,0.38716910071260197,0.3620689655172414,0.4525698429837158
2019-03-28,59,703850.0,59,703850.0,277689.0,22,0.4488593220338982,0.456,0.18904070544931276,0.0827,0.952,1.0,1.0,0.39452866377779355,0.3728813559322034,0.44950726688925213
2019-03-29,54,824245.0,54,824245.0,352254.0,22,0.442587037037037,0.446,0.2008978375930059,0.0827,0.952,1.0,1.0,0.4273656497764621,0.4074074074074074,0.4404471274924326
2019-03-30,57,859758.0,57,859758.0,345878.0,21,0.4579596491228071,0.456,0.20314381768628945,0.0827,0.952,1.0,1.0,0.40229692541389556,0.3684210526315789,0.45045123278876137
2019-03-31,61,741331.0,61,741331.0,309539.0,24,0.43804426229508187,0.446,0.19125854972139172,0.0827,0.952,1.0,1.0,0.4175449293230689,0.39344262295081966,0.438736768191267
2019-04-01,57,745405.0,57,745405.0,306103.0,22,0.4475736842105263,0.446,0.19241495016009744,0.0827,0.952,1.0,1.0,0.4106532690282464,0.38596491228070173,0.44454795889482895
2019-04-02,57,727563.0,57,727563.0,303510.0,23,0.4397315789473684,0.446,0.19182968558248928,0.0827,0.952,1.0,1.0,0.4171597511143365,0.40350877192982454,0.4412288931680144
2019-04-03,59,780911.0,59,780911.0,310804.0,22,0.4478254237288135,0.456,0.1881992383300395,0.0827,0.952,1.0,1.0,0.3980018209501467,0.3728813559322034,0.4474880453726481
2019-04-04,57,750170.0,57,750170.0,297373.0,22,0.44659122807017543,0.446,0.19240266396349776,0.0827,0.952,1.0,1.0,0.3964074809709799,0.38596491228070173,0.4491032242025143
2019-04-05,51,812939.0,51,812939.0,362747.0,20,0.45342549019607853,0.456,0.19923357432233882,0.0827,0.952,1.0,1.0,0.44621675181040643,0.39215686274509803,0.4432054585891436
2019-04-06,55,792954.0,55,792954.0,341000.0,22,0.462249090909091,0.469,0.2042534771205252,0.0827,0.952,1.0,1.0,0.430037555772466,0.4,0.45241608441347153
2019-04-07,54,679271.0,54,679271.0,296880.0,23,0.44266111111111106,0.446,0.1982733908413413,0.0827,0.952,1.0,1.0,0.43705678587780133,0.42592592592592593,0.4444992098882479
2019-04-08,56,743148.0,56,743148.0,315903.0,22,0.4490125000000001,0.446,0.19054413381633709,0.0827,0.952,1.0,1.0,0.42508760031649145,0.39285714285714285,0.44594511968006356
2019-04-09,57,754265.0,57,754265.0,307854.0,21,0.45778421052631574,0.469,0.19239089838647483,0.0827,0.952,1.0,1.0,0.4081509814189973,0.3684210526315789,0.45063573160626585
2019-04-10,56,761752.0,56,761752.0,317398.0,22,0.4527982142857144,0.446,0.19270999454297444,0.0827,0.952,1.0,1.0,0.41666841701761204,0.39285714285714285,0.44928048144277943
2019-04-11,54,751658.0,54,751658.0,301454.0,20,0.4568833333333334,0.456,0.19508323114883988,0.0827,0.952,1.0,1.0,0.4010520742146029,0.37037037037037035,0.45298334854415184
2019-04-12,55,808664.0,55,808664.0,335091.0,22,0.45950363636363617,0.473,0.1995696174490351,0.0827,0.952,1.0,1.0,0.414376057299447,0.4,0.4604022070971381
2019-04-13,57,771535.0,57,771535.0,308506.0,22,0.4687491228070176,0.473,0.20016261703461352,0.0827,0.952,1.0,1.0,0.3998600193121504,0.38596491228070173,0.4645039683228884
2019-04-14,58,662340.0,58,662340.0,283228.0,26,0.44049482758620695,0.446,0.19949484839007817,0.0827,0.952,1.0,1.0,0.4276172358607362,0.4482758620689655,0.4492114317420057
2019-04-15,52,732729.0,52,732729.0,294671.0,21,0.4631480769230771,0.469,0.20440928520637755,0.0827,0.952,1.0,1.0,0.40215550360365154,0.40384615384615385,0.4615212819473502
2019-04-16,52,720419.0,52,720419.0,288040.0,21,0.463148076923077,0.469,0.20440928520637755,0.0827,0.952,1.0,1.0,0.39982288085128237,0.40384615384615385,0.46137116067177575
2019-04-17,53,719750.0,53,719750.0,289605.0,22,0.46108867924528313,0.469,0.20298870152375229,0.0827,0.952,1.0,1.0,0.4023688780826676,0.41509433962264153,0.460924417089267
2019-04-18,54,764635.0,54,764635.0,289114.0,20,0.4722166666666667,0.473,0.2009339023490251,0.0827,0.952,1.0,1.0,0.37810720147521365,0.37037037037037035,0.4680355644196253
2019-04-19,54,790432.0,54,790432.0,293022.0,20,0.4754018518518518,0.473,0.2018124745950218,0.0827,0.952,1.0,1.0,0.3707112060240476,0.37037037037037035,0.47207162412452963
2019-04-20,58,793106.0,58,793106.0,280315.0,20,0.49546034482758644,0.483,0.21369604577255605,0.0827,0.952,1.0,1.0,0.3534395150206908,0.3448275862068966,0.483452974255648
2019-04-21,60,739543.0,60,739543.0,262699.0,21,0.49907833333333335,0.483,0.22126379385645412,0.0827,0.979,1.0,1.0,0.35521801977707856,0.35,0.48492525289266475
2019-04-22,56,735066.0,56,735066.0,262208.0,20,0.4891196428571429,0.473,0.21270286096263097,0.0827,0.952,1.0,1.0,0.35671354681076256,0.35714285714285715,0.47978378989097575
2019-04-23,50,637927.0,50,637927.0,235016.0,19,0.46781399999999995,0.469,0.2000081814755158,0.0827,0.952,1.0,1.0,0.36840578937715446,0.38,0.4672373072467539
2019-04-24,53,701131.0,53,701131.0,249545.0,19,0.47514528301886805,0.473,0.19848358638401478,0.0827,0.952,1.0,1.0,0.35591779567584375,0.3584905660377358,0.4706063016754358
2019-04-25,54,659217.0,54,659217.0,239950.0,20,0.4709203703703705,0.469,0.19903846919308885,0.0827,0.952,1.0,1.0,0.36399243344755977,0.37037037037037035,0.4677793307818214
2019-04-26,54,690313.0,54,690313.0,246234.0,20,0.4690129629629631,0.469,0.20034002609365445,0.0827,0.952,1.0,1.0,0.3566990625991398,0.37037037037037035,0.47056035609933455
2019-04-27,59,731012.0,59,731012.0,258701.0,22,0.4678762711864407,0.473,0.2101211960118313,0.0827,0.952,1.0,1.0,0.35389432731610426,0.3728813559322034,0.47079079495275006
2019-04-28,63,681935.0,63,681935.0,259832.0,26,0.4426619047619048,0.446,0.19689328567703995,0.0827,0.952,1.0,1.0,0.38102165162368845,0.4126984126984127,0.4548633447469334
2019-04-29,58,671563.0,58,671563.0,231262.0,20,0.46725344827586224,0.469,0.19668577505937693,0.0827,0.952,1.0,1.0,0.34436381992456405,0.3448275862068966,0.4677469270939584
2019-04-30,58,708787.0,58,708787.0,247884.0,21,0.4582189655172415,0.456,0.20598285183003434,0.038,0.952,1.0,1.0,0.3497298906441568,0.3620689655172414,0.4638590139209663
2019-05-01,61,729580.0,61,729580.0,255326.0,22,0.4626836065573771,0.469,0.19534290293424011,0.0827,0.952,1.0,1.0,0.34996299240659007,0.36065573770491804,0.46667440623372347
2019-05-02,57,669067.0,57,669067.0,236152.0,21,0.45178421052631584,0.456,0.19925454089598355,0.038,0.952,1.0,1.0,0.35295717768175683,0.3684210526315789,0.46084047262830147
2019-05-03,52,687666.0,52,687666.0,234657.0,20,0.4653403846153844,0.469,0.21079509915389436,0.0827,0.952,1.0,1.0,0.34123687953163306,0.38461538461538464,0.4814013320420085
2019-05-04,59,751037.0,59,751037.0,254803.0,22,0.47523220338983047,0.473,0.21934951281607076,0.0827,0.952,1.0,1.0,0.33926823844897125,0.3728813559322034,0.4838938750021638
2019-05-05,60,672470.0,60,672470.0,229192.0,22,0.458945,0.456,0.20317523990429912,0.0827,0.952,1.0,1.0,0.340821151872946,0.36666666666666664,0.47388600443142437
2019-05-06,58,646160.0,58,646160.0,210777.0,20,0.46511551724137934,0.469,0.19956863639405842,0.0827,0.952,1.0,1.0,0.3261993933391111,0.3448275862068966,0.47848622167884136
2019-05-07,57,667741.0,57,667741.0,218541.0,20,0.4617491228070176,0.469,0.20380943052869532,0.0827,0.952,1.0,1.0,0.3272840817023367,0.3508771929824561,0.4776207352850879
2019-05-08,59,739974.0,59,739974.0,241500.0,21,0.4585372881355932,0.469,0.19968717163768163,0.0827,0.952,1.0,1.0,0.3263628181530702,0.3559322033898305,0.47724234986634667
2019-05-09,57,684561.0,57,684561.0,215943.0,19,0.4692754385964913,0.473,0.2010844423554281,0.0827,0.952,1.0,1.0,0.3154474181263613,0.3333333333333333,0.4823338681286257
2019-05-10,56,708623.0,56,708623.0,227532.0,20,0.4718517857142857,0.473,0.20440308927666473,0.0827,0.952,1.0,1.0,0.32109033999743164,0.35714285714285715,0.4868798325767014
2019-05-11,60,777655.0,60,777655.0,240108.0,20,0.4892283333333333,0.473,0.2167305818656408,0.0827,0.952,1.0,1.0,0.30875902553188755,0.3333333333333333,0.49539114478785573
2019-05-12,64,694311.0,64,694311.0,231243.0,24,0.46863593749999993,0.473,0.21093067421054879,0.0827,0.952,1.0,1.0,0.33305391964119824,0.375,0.4840421360168569
2019-05-13,57,672007.0,57,672007.0,216062.0,20,0.46611754385964904,0.469,0.2029839940231099,0.0827,0.952,1.0,1.0,0.321517484192873,0.3508771929824561,0.4829858790161411
2019-05-14,57,695781.0,57,695781.0,223033.0,20,0.4640649122807017,0.469,0.20472213092317185,0.0827,0.952,1.0,1.0,0.32055057554029215,0.3508771929824561,0.4828611587554131
2019-05-15,59,780597.0,59,780597.0,255710.0,22,0.4577237288135593,0.456,0.20404870052479193,0.0827,0.952,1.0,1.0,0.32758260664593897,0.3728813559322034,0.4813869019481242
2019-05-16,59,698734.0,59,698734.0,216681.0,19,0.4795203389830509,0.473,0.20381164037318197,0.0827,0.952,1.0,1.0,0.31010513299767867,0.3220338983050847,0.48982324003125677
2019-05-17,65,884220.0,65,884220.0,331314.0,25,0.4599953846153846,0.469,0.2046234456498458,0.0827,0.952,1.0,1.0,0.3746963425391871,0.38461538461538464,0.46631495103028675
2019-05-18,68,884345.0,68,884345.0,297835.0,25,0.4758044117647058,0.473,0.20861527428933144,0.0827,0.952,1.0,1.0,0.3367859828460612,0.36764705882352944,0.48425599534118485
2019-05-19,65,774274.0,65,774274.0,293031.0,25,0.4618723076923077,0.469,0.1976372319962862,0.0827,0.952,1.0,1.0,0.37845904679738696,0.38461538461538464,0.46648530675187333
2019-05-20,64,758685.0,64,758685.0,275965.0,23,0.4669328124999999,0.469,0.19548101848719146,0.0827,0.952,1.0,1.0,0.3637412101201421,0.359375,0.4692136330624698
2019-05-21,68,798319.0,68,798319.0,276838.0,23,0.4728779411764704,0.473,0.19226711351393816,0.0827,0.952,1.0,1.0,0.34677616341337236,0.3382352941176471,0.4742999282241809
2019-05-22,67,872338.0,67,872338.0,291918.0,22,0.47296567164179093,0.473,0.19404607431026238,0.0827,0.952,1.0,1.0,0.33463863777572456,0.3283582089552239,0.47785240778230476
2019-05-23,66,795898.0,66,795898.0,266058.0,22,0.4740257575757575,0.473,0.1928707277790817,0.0827,0.952,1.0,1.0,0.3342865543072102,0.3333333333333333,0.4797321382890772
2019-05-24,63,796142.0,63,796142.0,265582.0,21,0.4933603174603175,0.482,0.20936343269130042,0.0827,0.952,1.0,1.0,0.33358621954374973,0.3333333333333333,0.49024695205126717
2019-05-25,62,840393.0,62,840393.0,283277.0,21,0.48668387096774196,0.473,0.21689476121037982,0.0797,0.952,1.0,1.0,0.33707682001158984,0.3387096774193548,0.4864699388262398
2019-05-26,64,712374.0,64,712374.0,243356.0,22,0.46881875,0.473,0.20579308754414566,0.0797,0.952,1.0,1.0,0.3416126922094293,0.34375,0.4767535762113719
2019-05-27,62,697925.0,62,697925.0,234721.0,20,0.47505483870967746,0.473,0.19663731253534025,0.0797,0.952,1.0,1.0,0.336312641043092,0.3225806451612903,0.47885229917254724
2019-05-28,64,729134.0,64,729134.0,245779.0,21,0.47289687499999994,0.473,0.1984150411675182,0.0797,0.952,1.0,1.0,0.33708344419544284,0.328125,0.47852727674199813
2019-05-29,65,849292.0,65,849292.0,285527.0,22,0.48009846153846153,0.479,0.20504232603622632,0.0797,0.952,1.0,1.0,0.33619414759587984,0.3384615384615385,0.48352863432129367
2019-05-30,68,861159.0,68,861159.0,285487.0,23,0.48665294117647057,0.473,0.21105879457473403,0.0797,0.952,1.0,1.0,0.3315148538190973,0.3382352941176471,0.48867747930405436
2019-05-31,63,833427.0,63,833427.0,289343.0,23,0.4777841269841271,0.473,0.21724870704270158,0.0797,0.952,1.0,1.0,0.347172577802255,0.36507936507936506,0.4833308677304672
2019-06-01,61,849716.0,61,849716.0,288360.0,22,0.48853114754098365,0.473,0.22039849405186027,0.0797,0.952,1.0,1.0,0.3393604451369634,0.36065573770491804,0.49301567017685904
2019-06-02,64,779871.0,64,779871.0,263992.0,23,0.49127187499999997,0.473,0.22409262715590383,0.0797,0.952,1.0,1.0,0.3385072659452653,0.359375,0.4946729691192517
2019-06-03,61,644586.0,61,644586.0,224407.0,22,0.4636622950819672,0.473,0.19864097526604327,0.0797,0.952,1.0,1.0,0.34814128758614055,0.36065573770491804,0.47522590856766983
2019-06-04,60,659806.0,60,659806.0,225337.0,21,0.46848999999999985,0.473,0.20097472536935615,0.0797,0.952,1.0,1.0,0.34152008317596383,0.35,0.4778180042315469
2019-06-05,61,728139.0,61,728139.0,256294.0,23,0.45592459016393433,0.469,0.2047933606148221,0.0797,0.952,1.0,1.0,0.351984991876551,0.3770491803278688,0.47260267833476854
2019-06-06,53,644170.0,53,644170.0,220718.0,19,0.4687245283018868,0.473,0.20636371728060476,0.0797,0.952,1.0,1.0,0.3426393653849139,0.3584905660377358,0.47891181085738255
2019-06-07,48,656527.0,48,656527.0,218559.0,18,0.4744666666666666,0.473,0.22009416392287146,0.0797,0.952,1.0,1.0,0.33290176946264205,0.375,0.4851874769811447
2019-06-08,53,718036.0,53,718036.0,235156.0,19,0.46981886792452826,0.483,0.21222102235514512,0.0797,0.952,1.0,1.0,0.3274988997766129,0.3584905660377358,0.4841709457464526
2019-06-09,54,680925.0,54,680925.0,213491.0,18,0.49050740740740745,0.494,0.22293549608753013,0.0797,0.952,1.0,1.0,0.3135308587583067,0.3333333333333333,0.4946803589235232
2019-06-10,56,670538.0,56,670538.0,218077.0,20,0.4762928571428572,0.476,0.21245704494803638,0.0797,0.952,1.0,1.0,0.3252269073490242,0.35714285714285715,0.48907075109837156
2019-06-11,51,604529.0,51,604529.0,198391.0,18,0.4724980392156862,0.473,0.20746460564654984,0.0797,0.952,1.0,1.0,0.32817449617801625,0.35294117647058826,0.4842680675368759
2019-06-12,56,672455.0,56,672455.0,216732.0,19,0.47377499999999984,0.473,0.2016447075697974,0.0797,0.952,1.0,1.0,0.3222996334327204,0.3392857142857143,0.48456194853187207
2019-06-13,55,650730.0,55,650730.0,209891.0,19,0.47247999999999996,0.473,0.20262075082939227,0.0797,0.952,1.0,1.0,0.32254698569299095,0.34545454545454546,0.4852641527207905
2019-06-14,44,617230.0,44,617230.0,200603.0,16,0.47466818181818177,0.473,0.22454054046629618,0.0797,0.952,1.0,1.0,0.3250052654602012,0.36363636363636365,0.4889670302804466
2019-06-15,51,687979.0,51,687979.0,227066.0,19,0.4826156862745098,0.473,0.22827927840480747,0.0797,0.952,1.0,1.0,0.33004786483308357,0.37254901960784315,0.49188148155684985
2019-06-16,55,638661.0,55,638661.0,211138.0,20,0.4707163636363636,0.473,0.21864651648658198,0.0797,0.952,1.0,1.0,0.3305947912899018,0.36363636363636365,0.48460230122083536
2019-06-17,46,596882.0,46,596882.0,197127.0,17,0.4633347826086956,0.469,0.21810847578150067,0.0797,0.952,1.0,1.0,0.33026125766902,0.3695652173913043,0.4838297330125553
2019-06-18,46,611630.0,46,611630.0,198635.0,17,0.46959565217391275,0.469,0.21327024375089282,0.0797,0.952,1.0,1.0,0.3247633373117735,0.3695652173913043,0.48814551428151004
2019-06-19,48,599341.0,48,599341.0,197949.0,18,0.4672166666666664,0.469,0.20967662674084217,0.0797,0.952,1.0,1.0,0.3302777550676493,0.375,0.48578729704792445
2019-06-20,50,621844.0,50,621844.0,201938.0,18,0.46646799999999994,0.456,0.20868013941857314,0.0797,0.952,1.0,1.0,0.3247406101851911,0.36,0.48517612793562365
2019-06-21,51,655667.0,51,655667.0,194737.0,16,0.4997921568627451,0.5,0.22613846098630577,0.0797,0.952,1.0,1.0,0.2970059496665228,0.3137254901960784,0.5043204539804506
2019-06-22,46,658227.0,46,658227.0,203432.0,16,0.4957695652173913,0.483,0.23506477298307493,0.0797,0.952,1.0,1.0,0.30906055205878824,0.34782608695652173,0.5051864966037553
2019-06-23,48,628085.0,48,628085.0,183876.0,15,0.5109875,0.507,0.2321547343723349,0.0797,0.952,1.0,1.0,0.2927565536511778,0.3125,0.5120120087249336
2019-06-24,43,564407.0,43,564407.0,168087.0,14,0.48584651162790693,0.473,0.2140726716270471,0.0797,0.952,1.0,1.0,0.29781168553898163,0.32558139534883723,0.5008412525004121
2019-06-25,47,577885.0,47,577885.0,166406.0,14,0.4933914893617022,0.507,0.20649380328610267,0.0797,0.952,1.0,1.0,0.28795694645128356,0.2978723404255319,0.503494881853656
2019-06-26,49,594215.0,49,594215.0,179553.0,16,0.4805387755102041,0.483,0.21205763545980308,0.0797,0.952,1.0,1.0,0.30216840705805137,0.32653061224489793,0.49665301835194325
2019-06-27,51,607043.0,51,607043.0,183750.0,17,0.488243137254902,0.483,0.216327805198409,0.0797,0.952,1.0,1.0,0.30269684355144527,0.3333333333333333,0.5015493884288261
2019-06-28,50,634049.0,50,634049.0,187014.0,16,0.506148,0.507,0.2314243599616805,0.0797,0.952,1.0,1.0,0.29495196743469354,0.32,0.5109380275026062
2019-06-29,54,674858.0,54,674858.0,193803.0,17,0.5314518518518517,0.515,0.24480656803121711,0.0797,0.979,1.0,1.0,0.2871759688704883,0.3148148148148148,0.5270531775573524
2019-06-30,55,591332.0,55,591332.0,174002.0,18,0.5205527272727272,0.507,0.23796951941026012,0.0797,0.979,1.0,1.0,0.2942543275182131,0.32727272727272727,0.51870526776836
2019-07-01,53,589000.0,53,589000.0,178714.0,18,0.4751396226415093,0.473,0.20823716817020727,0.0797,0.952,1.0,1.0,0.3034193548387097,0.33962264150943394,0.4935737935483871
2019-07-02,54,594655.0,54,594655.0,179842.0,18,0.4893962962962963,0.483,0.21639432469362194,0.0797,0.952,1.0,1.0,0.30243082123247933,0.3333333333333333,0.4998107085621074
2019-07-03,54,594057.0,54,594057.0,181511.0,18,0.4865444444444443,0.473,0.21699498182760996,0.0797,0.952,1.0,1.0,0.30554475412292087,0.3333333333333333,0.49752245390593847
2019-07-04,56,616409.0,56,616409.0,195632.0,20,0.49413214285714285,0.483,0.22496529842068202,0.0797,0.952,1.0,1.0,0.31737369181825703,0.35714285714285715,0.5015227769224656
2019-07-05,51,611506.0,51,611506.0,181828.0,16,0.5134980392156863,0.515,0.23292837224365445,0.0797,0.952,1.0,1.0,0.2973445886058354,0.3137254901960784,0.5091799437781476
2019-07-06,56,618064.0,56,618064.0,174477.0,16,0.5394357142857141,0.533,0.24172875665135046,0.0797,0.979,1.0,1.0,0.28229600818038264,0.2857142857142857,0.5238117028333635
2019-07-07,57,564334.0,57,564334.0,164565.0,17,0.5191824561403507,0.51,0.23523522735066024,0.0797,0.979,1.0,1.0,0.2916092243246021,0.2982456140350877,0.5107051804427876
2019-07-08,52,566662.0,52,566662.0,179474.0,18,0.4752961538461538,0.473,0.21027572092004926,0.0797,0.952,1.0,1.0,0.3167214318235562,0.34615384615384615,0.48758619229805417
2019-07-09,52,579201.0,52,579201.0,182352.0,18,0.47991153846153833,0.479,0.21212999959222759,0.0797,0.952,1.0,1.0,0.31483371057715714,0.34615384615384615,0.490377133154121
2019-07-10,59,631134.0,59,631134.0,213952.0,22,0.4823966101694915,0.473,0.22391560522699844,0.0797,0.952,1.0,1.0,0.33899615612532363,0.3728813559322034,0.4883161933915778
2019-07-11,57,637018.0,57,637018.0,211151.0,21,0.4897964912280701,0.479,0.22235031157814295,0.0797,0.952,1.0,1.0,0.3314678706096217,0.3684210526315789,0.49386583660116334
2019-07-12,47,581311.0,47,581311.0,192923.0,17,0.48694468085106374,0.479,0.2274752082129531,0.0797,0.952,1.0,1.0,0.3318757085277932,0.3617021276595745,0.4918700236190266
2019-07-13,53,609929.0,53,609929.0,182622.0,16,0.5310830188679245,0.533,0.24291856085135977,0.0797,0.979,1.0,1.0,0.2994151778321739,0.3018867924528302,0.5158042755796168
2019-07-14,53,538426.0,53,538426.0,166462.0,17,0.5116490566037735,0.51,0.23182910866431952,0.0797,0.952,1.0,1.0,0.309164119117576,0.32075471698113206,0.5061190952888606
2019-07-15,49,541206.0,49,541206.0,174985.0,17,0.48674285714285703,0.479,0.22508847982515678,0.0797,0.952,1.0,1.0,0.3233242055705221,0.3469387755102041,0.49281296844454797
2019-07-16,53,577265.0,53,577265.0,178706.0,17,0.5054981132075471,0.507,0.22861633252322885,0.0797,0.952,1.0,1.0,0.30957359271738283,0.32075471698113206,0.5033422700146382
2019-07-17,50,570254.0,50,570254.0,175399.0,16,0.5043879999999998,0.483,0.23027586175307752,0.0797,0.952,1.0,1.0,0.30758048168009344,0.32,0.5035260212116004
2019-07-18,47,533636.0,47,533636.0,164550.0,15,0.5046680851063828,0.507,0.23214567213224488,0.0797,0.952,1.0,1.0,0.30835625782368503,0.3191489361702128,0.5034037370042501
2019-07-19,48,553505.0,48,553505.0,171222.0,15,0.5211333333333333,0.515,0.24096294968431844,0.0797,0.952,1.0,1.0,0.30934137902999975,0.3125,0.5123823620382832
2019-07-20,53,557322.0,53,557322.0,163278.0,15,0.5475169811320754,0.592,0.24617491493764618,0.0797,0.979,1.0,1.0,0.29296887616135736,0.2830188679245283,0.5270912488651084
2019-07-21,53,533441.0,53,533441.0,160611.0,16,0.5404037735849055,0.562,0.2474957551790334,0.0797,0.979,1.0,1.0,0.301084843497219,0.3018867924528302,0.524310582801097
2019-07-22,48,532446.0,48,532446.0,152680.0,13,0.52355,0.515,0.2310986001228121,0.0797,0.952,1.0,1.0,0.28675208377938793,0.2708333333333333,0.5138574043189355
2019-07-23,46,520644.0,46,520644.0,151287.0,13,0.5208347826086956,0.515,0.23535322504920728,0.0797,0.952,1.0,1.0,0.29057667043123514,0.2826086956521739,0.5138657985110746
2019-07-24,47,514588.0,47,514588.0,148207.0,13,0.5237531914893617,0.515,0.2369754764885689,0.0797,0.952,1.0,1.0,0.2880109913173257,0.2765957446808511,0.5155601010905811
2019-07-25,45,484218.0,45,484218.0,135589.0,12,0.5232533333333333,0.515,0.2293071130403701,0.0797,0.952,1.0,1.0,0.2800164388767043,0.26666666666666666,0.516026112412178
2019-07-26,47,484489.0,47,484489.0,141556.0,13,0.5355617021276595,0.562,0.24026446258164866,0.0797,0.952,1.0,1.0,0.2921758801541418,0.2765957446808511,0.5219072139924745
2019-07-27,52,502537.0,52,502537.0,154548.0,16,0.541603846153846,0.562,0.2503808322563603,0.0797,0.979,1.0,1.0,0.30753556454549613,0.3076923076923077,0.5246733277350722
2019-07-28,52,463397.0,52,463397.0,148721.0,17,0.5007384615384615,0.494,0.2286801440781992,0.0797,0.952,1.0,1.0,0.3209364756353623,0.3269230769230769,0.49936570046849676
2019-07-29,49,502015.0,49,502015.0,160867.0,16,0.506395918367347,0.51,0.23373301628066978,0.0797,0.952,1.0,1.0,0.32044261625648635,0.32653061224489793,0.503109025427527
2019-07-30,49,509501.0,49,509501.0,162449.0,16,0.5026204081632654,0.51,0.2316960526742524,0.0797,0.952,1.0,1.0,0.3188394134653318,0.32653061224489793,0.5011685739576566
2019-07-31,52,526380.0,52,526380.0,162181.0,16,0.5186807692307691,0.51,0.2354938857192717,0.0797,0.952,1.0,1.0,0.3081063110300543,0.3076923076923077,0.5098249601048671
