date,total_streams,sad_streams,total_songs,sad_songs_count,share_sad_streams,share_sad_songs
2017-01-01,247835.0,54874.0,63.0,17.0,0.2214134403938104,0.2698412698412698
2017-01-02,256718.0,70337.0,55.0,20.0,0.2739854626477302,0.36363636363636365
2017-01-03,267560.0,79465.0,56.0,22.0,0.29699880400657797,0.39285714285714285
2017-01-04,273627.0,80146.0,58.0,22.0,0.29290238170940736,0.3793103448275862
2017-01-05,271916.0,76548.0,56.0,20.0,0.28151340855264123,0.35714285714285715
2017-01-06,307638.0,76813.0,52.0,18.0,0.24968631963541565,0.34615384615384615
2017-01-07,351211.0,80108.0,58.0,17.0,0.22809080581189087,0.29310344827586204
2017-01-08,312749.0,83539.0,54.0,20.0,0.26711196518613967,0.37037037037037035
2017-01-09,272952.0,70941.0,53.0,19.0,0.25990284005979075,0.3584905660377358
2017-01-10,276739.0,76378.0,51.0,20.0,0.27599290306028423,0.39215686274509803
2017-01-11,305745.0,80244.0,52.0,19.0,0.262454005789138,0.36538461538461536
2017-01-12,284517.0,75934.0,54.0,20.0,0.2668873916145608,0.37037037037037035
2017-01-13,289840.0,83878.0,48.0,18.0,0.28939414849572176,0.375
2017-01-14,361278.0,103853.0,51.0,18.0,0.2874600722988945,0.35294117647058826
2017-01-15,344295.0,109516.0,54.0,21.0,0.3180876864316938,0.3888888888888889
2017-01-16,286609.0,97771.0,51.0,22.0,0.3411302506201829,0.43137254901960786
2017-01-17,303212.0,96665.0,53.0,20.0,0.3188033455140298,0.37735849056603776
2017-01-18,328146.0,96220.0,51.0,16.0,0.293223138481042,0.3137254901960784
2017-01-19,306876.0,100042.0,53.0,21.0,0.32600138166555875,0.39622641509433965
2017-01-20,307932.0,93919.0,49.0,17.0,0.3049991556577426,0.3469387755102041
2017-01-21,382060.0,111399.0,51.0,16.0,0.2915746217871539,0.3137254901960784
2017-01-22,382546.0,122438.0,58.0,21.0,0.32006085542653695,0.3620689655172414
2017-01-23,299647.0,95556.0,52.0,19.0,0.31889523339129044,0.36538461538461536
2017-01-24,310133.0,101256.0,51.0,20.0,0.32649218238626654,0.39215686274509803
2017-01-25,342719.0,104765.0,51.0,17.0,0.3056877500226133,0.3333333333333333
2017-01-26,313852.0,102380.0,52.0,20.0,0.32620470795151857,0.38461538461538464
2017-01-27,325118.0,101444.0,49.0,18.0,0.31202209659262176,0.3673469387755102
2017-01-28,381387.0,114916.0,54.0,18.0,0.3013107421070986,0.3333333333333333
2017-01-29,346375.0,110569.0,53.0,19.0,0.3192176109707687,0.3584905660377358
2017-01-30,286733.0,89245.0,46.0,16.0,0.3112477461610627,0.34782608695652173
2017-01-31,300196.0,94285.0,48.0,17.0,0.31407813561806286,0.3541666666666667
2017-02-01,333982.0,102832.0,49.0,17.0,0.3078968327634423,0.3469387755102041
2017-02-02,306676.0,94987.0,49.0,17.0,0.3097307908020191,0.3469387755102041
2017-02-03,317328.0,97254.0,45.0,16.0,0.3064778399636969,0.35555555555555557
2017-02-04,373604.0,112440.0,51.0,17.0,0.3009603751565829,0.3333333333333333
2017-02-05,349938.0,110442.0,51.0,18.0,0.31560447850762136,0.35294117647058826
2017-02-06,287189.0,90032.0,47.0,17.0,0.3134939012288075,0.3617021276595745
2017-02-07,292692.0,95058.0,48.0,18.0,0.3247714320856053,0.375
2017-02-08,324041.0,106171.0,49.0,19.0,0.32764681012587915,0.3877551020408163
2017-02-09,303441.0,96665.0,52.0,19.0,0.31856275190234673,0.36538461538461536
2017-02-10,302200.0,95789.0,47.0,18.0,0.31697220383851754,0.3829787234042553
2017-02-11,374886.0,116238.0,51.0,18.0,0.31006225892671374,0.35294117647058826
2017-02-12,371856.0,122412.0,55.0,21.0,0.3291919452691364,0.38181818181818183
2017-02-13,310011.0,103214.0,53.0,21.0,0.33293657321836967,0.39622641509433965
2017-02-14,341657.0,114577.0,58.0,22.0,0.33535680521692807,0.3793103448275862
2017-02-15,362541.0,112252.0,56.0,20.0,0.30962566992422924,0.35714285714285715
2017-02-16,338490.0,104730.0,56.0,20.0,0.30940352743064786,0.35714285714285715
2017-02-17,334809.0,112128.0,51.0,20.0,0.3349013915396539,0.39215686274509803
2017-02-18,397658.0,124774.0,52.0,18.0,0.31377213585543356,0.34615384615384615
2017-02-19,381787.0,126322.0,57.0,21.0,0.330870354412277,0.3684210526315789
2017-02-20,312071.0,101299.0,52.0,19.0,0.3246024141942058,0.36538461538461536
2017-02-21,322660.0,101003.0,50.0,18.0,0.3130322940556623,0.36
2017-02-22,362735.0,115730.0,54.0,20.0,0.3190483410754407,0.37037037037037035
2017-02-23,341209.0,108673.0,52.0,20.0,0.3184939435946883,0.38461538461538464
2017-02-24,328360.0,99107.0,49.0,17.0,0.30182421732245096,0.3469387755102041
2017-02-25,389796.0,121046.0,53.0,20.0,0.31053679360486,0.37735849056603776
2017-02-26,348354.0,107877.0,53.0,20.0,0.30967636369899587,0.37735849056603776
2017-02-27,345114.0,103130.0,50.0,18.0,0.29882879280469643,0.36
2017-02-28,335107.0,99212.0,47.0,17.0,0.29606066122163965,0.3617021276595745
2017-03-01,340870.0,99830.0,47.0,17.0,0.29286824889253965,0.3617021276595745
2017-03-02,360486.0,108946.0,49.0,19.0,0.3022197810733288,0.3877551020408163
2017-03-03,364897.0,123830.0,44.0,17.0,0.33935603745714543,0.38636363636363635
2017-03-04,372877.0,129796.0,44.0,17.0,0.34809333909037027,0.38636363636363635
2017-03-05,382531.0,135736.0,50.0,20.0,0.35483660147805013,0.4
2017-03-06,319584.0,115220.0,47.0,19.0,0.36053119054771204,0.40425531914893614
2017-03-07,327046.0,115745.0,47.0,19.0,0.3539104590791509,0.40425531914893614
2017-03-08,368019.0,124471.0,48.0,18.0,0.33821895065200436,0.375
2017-03-09,347054.0,112551.0,47.0,17.0,0.32430399880133925,0.3617021276595745
2017-03-10,333409.0,102963.0,44.0,14.0,0.308818898110129,0.3181818181818182
2017-03-11,394747.0,123241.0,44.0,15.0,0.3122024993223508,0.3409090909090909
2017-03-12,390726.0,122096.0,48.0,17.0,0.31248496388773717,0.3541666666666667
2017-03-13,328125.0,106981.0,48.0,18.0,0.32603733333333335,0.375
2017-03-14,322556.0,102501.0,45.0,16.0,0.3177773781916938,0.35555555555555557
2017-03-15,370276.0,113462.0,45.0,15.0,0.3064254772115935,0.3333333333333333
2017-03-16,353501.0,109428.0,47.0,16.0,0.30955499418672083,0.3404255319148936
2017-03-17,332372.0,100883.0,44.0,14.0,0.3035243642665447,0.3181818181818182
2017-03-18,384985.0,123739.0,43.0,16.0,0.32141252256581426,0.37209302325581395
2017-03-19,366292.0,109443.0,41.0,13.0,0.2987862142771341,0.3170731707317073
2017-03-20,288383.0,90118.0,39.0,14.0,0.3124941484068062,0.358974358974359
2017-03-21,287623.0,88091.0,36.0,13.0,0.30627244691836186,0.3611111111111111
2017-03-22,320135.0,95355.0,38.0,13.0,0.297858715854249,0.34210526315789475
2017-03-23,301954.0,87062.0,35.0,11.0,0.28832868582631793,0.3142857142857143
2017-03-24,282116.0,85925.0,30.0,11.0,0.30457329609096967,0.36666666666666664
2017-03-25,347660.0,101999.0,36.0,12.0,0.29338721739630674,0.3333333333333333
2017-03-26,327411.0,99215.0,37.0,13.0,0.3030289147279719,0.35135135135135137
2017-03-27,286300.0,89408.0,35.0,13.0,0.3122878099895215,0.37142857142857144
2017-03-28,282549.0,88897.0,35.0,13.0,0.31462507388099054,0.37142857142857144
2017-03-29,315136.0,95385.0,39.0,13.0,0.30267884341998375,0.3333333333333333
2017-03-30,314529.0,96509.0,37.0,13.0,0.30683657150850957,0.35135135135135137
2017-03-31,303828.0,97584.0,33.0,13.0,0.32118172123701566,0.3939393939393939
2017-04-01,323968.0,99422.0,34.0,12.0,0.3068883346503358,0.35294117647058826
2017-04-02,300667.0,88386.0,33.0,11.0,0.2939664146713806,0.3333333333333333
2017-04-03,316344.0,99231.0,37.0,14.0,0.3136806767316592,0.3783783783783784
2017-04-04,318797.0,101882.0,36.0,13.0,0.3195826811419179,0.3611111111111111
2017-04-05,329016.0,106955.0,39.0,14.0,0.3250753762734943,0.358974358974359
2017-04-06,331596.0,107897.0,36.0,13.0,0.325386916609368,0.3611111111111111
2017-04-07,352510.0,115505.0,38.0,13.0,0.32766446341947747,0.34210526315789475
2017-04-08,378398.0,123163.0,43.0,15.0,0.325485335546171,0.3488372093023256
2017-04-09,359929.0,113846.0,40.0,13.0,0.3163012705283542,0.325
2017-04-10,348412.0,118970.0,44.0,17.0,0.3414635546422052,0.38636363636363635
2017-04-11,347184.0,112557.0,44.0,15.0,0.32419984791925893,0.3409090909090909
2017-04-12,347329.0,112245.0,45.0,16.0,0.323166219924049,0.35555555555555557
2017-04-13,353038.0,113117.0,44.0,16.0,0.32041026744996287,0.36363636363636365
2017-04-14,365395.0,108509.0,43.0,15.0,0.2969635599830321,0.3488372093023256
2017-04-15,350223.0,101845.0,45.0,15.0,0.290800432867059,0.3333333333333333
2017-04-16,336343.0,105500.0,49.0,19.0,0.31366789259773503,0.3877551020408163
2017-04-17,336694.0,107588.0,45.0,18.0,0.3195423737874747,0.4
2017-04-18,293002.0,93728.0,42.0,17.0,0.3198886014429936,0.40476190476190477
2017-04-19,331233.0,98667.0,43.0,16.0,0.29787792882955505,0.37209302325581395
2017-04-20,312305.0,92753.0,43.0,16.0,0.29699492483309586,0.37209302325581395
2017-04-21,314537.0,89931.0,41.0,15.0,0.2859154884798927,0.36585365853658536
2017-04-22,351966.0,97005.0,40.0,13.0,0.2756090076882426,0.325
2017-04-23,345575.0,100702.0,47.0,17.0,0.29140418143673585,0.3617021276595745
2017-04-24,316431.0,97465.0,47.0,19.0,0.3080134373686523,0.40425531914893614
2017-04-25,320476.0,91471.0,43.0,15.0,0.2854223093148941,0.3488372093023256
2017-04-26,369896.0,103194.0,46.0,16.0,0.27898111901723727,0.34782608695652173
2017-04-27,342631.0,95844.0,46.0,16.0,0.27972950491928633,0.34782608695652173
2017-04-28,338338.0,90587.0,38.0,13.0,0.26774113460503995,0.34210526315789475
2017-04-29,398607.0,99698.0,46.0,14.0,0.2501160290712406,0.30434782608695654
2017-04-30,390170.0,96278.0,46.0,14.0,0.24675910500551043,0.30434782608695654
2017-05-01,372449.0,100464.0,47.0,17.0,0.2697389441238935,0.3617021276595745
2017-05-02,320492.0,85557.0,42.0,15.0,0.2669551814085843,0.35714285714285715
2017-05-03,361708.0,87245.0,43.0,13.0,0.2412028487066916,0.3023255813953488
2017-05-04,338930.0,88900.0,46.0,16.0,0.2622960493317204,0.34782608695652173
2017-05-05,331390.0,83871.0,41.0,14.0,0.2530885059899212,0.34146341463414637
2017-05-06,399687.0,97205.0,47.0,14.0,0.24320280619584825,0.2978723404255319
2017-05-07,360985.0,92705.0,47.0,15.0,0.2568112248431375,0.3191489361702128
2017-05-08,330251.0,94595.0,45.0,17.0,0.28643365197985776,0.37777777777777777
2017-05-09,352708.0,96190.0,47.0,16.0,0.2727185093618517,0.3404255319148936
2017-05-10,398228.0,98530.0,47.0,13.0,0.2474210753638619,0.2765957446808511
2017-05-11,364588.0,97695.0,51.0,16.0,0.26795999868344544,0.3137254901960784
2017-05-12,346613.0,92676.0,42.0,14.0,0.2673760072472758,0.3333333333333333
2017-05-13,393799.0,103420.0,46.0,14.0,0.26262128649387123,0.30434782608695654
2017-05-14,361627.0,101648.0,43.0,15.0,0.28108520658026087,0.3488372093023256
2017-05-15,341313.0,95312.0,43.0,15.0,0.2792510100699358,0.3488372093023256
2017-05-16,348297.0,91297.0,39.0,12.0,0.2621239918804928,0.3076923076923077
2017-05-17,414360.0,102575.0,46.0,13.0,0.24755043923158607,0.2826086956521739
2017-05-18,383899.0,97174.0,48.0,14.0,0.2531238685175007,0.2916666666666667
2017-05-19,382714.0,93802.0,40.0,12.0,0.24509686084125482,0.3
2017-05-20,432427.0,103882.0,42.0,12.0,0.24023014289117006,0.2857142857142857
2017-05-21,444408.0,103020.0,46.0,12.0,0.23181400874871738,0.2608695652173913
2017-05-22,390655.0,101367.0,45.0,15.0,0.2594795919673369,0.3333333333333333
2017-05-23,375115.0,97763.0,42.0,14.0,0.2606214094344401,0.3333333333333333
2017-05-24,437675.0,105216.0,45.0,13.0,0.24039755526360884,0.28888888888888886
2017-05-25,492675.0,111426.0,45.0,11.0,0.22616532196681383,0.24444444444444444
2017-05-26,433737.0,96347.0,37.0,9.0,0.2221323059826577,0.24324324324324326
2017-05-27,402123.0,98112.0,38.0,11.0,0.24398504935057183,0.2894736842105263
2017-05-28,382265.0,84356.0,41.0,10.0,0.22067413966750815,0.24390243902439024
2017-05-29,321432.0,79469.0,40.0,12.0,0.24723425172353716,0.3
2017-06-01,352832.0,82583.0,41.0,12.0,0.23405756847451478,0.2926829268292683
2017-06-03,389820.0,88475.0,40.0,11.0,0.22696372684828894,0.275
2017-06-04,393767.0,89180.0,44.0,12.0,0.22647911074315522,0.2727272727272727
2017-06-05,376286.0,94216.0,44.0,14.0,0.2503840164130475,0.3181818181818182
2017-06-06,315958.0,73504.0,42.0,12.0,0.2326385152456972,0.2857142857142857
2017-06-07,382338.0,88682.0,47.0,14.0,0.2319466022210714,0.2978723404255319
2017-06-08,348135.0,76974.0,45.0,13.0,0.2211038821146969,0.28888888888888886
2017-06-09,324666.0,66263.0,39.0,10.0,0.20409590163429495,0.2564102564102564
2017-06-10,415038.0,83732.0,41.0,10.0,0.20174538235053177,0.24390243902439024
2017-06-11,382067.0,85564.0,44.0,13.0,0.22395024956355822,0.29545454545454547
2017-06-12,334103.0,77608.0,46.0,14.0,0.2322876478211809,0.30434782608695654
2017-06-13,348723.0,68772.0,43.0,10.0,0.19721096687055342,0.23255813953488372
2017-06-14,383136.0,72252.0,44.0,10.0,0.18858055625156603,0.22727272727272727
2017-06-15,362997.0,65742.0,43.0,10.0,0.181108934784585,0.23255813953488372
2017-06-16,346236.0,57865.0,37.0,7.0,0.16712589101075567,0.1891891891891892
2017-06-17,399408.0,75561.0,40.0,10.0,0.18918249008532628,0.25
2017-06-18,389149.0,70405.0,39.0,9.0,0.18092041865712105,0.23076923076923078
2017-06-19,337197.0,61267.0,40.0,9.0,0.18169497356144923,0.225
2017-06-20,340532.0,59891.0,39.0,8.0,0.17587480765390623,0.20512820512820512
2017-06-21,355441.0,64605.0,41.0,9.0,0.1817601233397385,0.21951219512195122
2017-06-22,340303.0,64219.0,38.0,8.0,0.18871123675077797,0.21052631578947367
2017-06-23,350096.0,67421.0,37.0,8.0,0.1925786070106485,0.21621621621621623
2017-06-24,349351.0,71286.0,40.0,10.0,0.2040526576423139,0.25
2017-06-25,331031.0,67371.0,42.0,10.0,0.2035187036863617,0.23809523809523808
2017-06-26,333536.0,70276.0,39.0,10.0,0.2106998944641658,0.2564102564102564
2017-06-27,331078.0,66614.0,39.0,9.0,0.20120334181069113,0.23076923076923078
2017-06-28,340400.0,70715.0,40.0,10.0,0.20774089306698001,0.25
2017-06-29,326928.0,69514.0,40.0,10.0,0.21262785689815494,0.25
2017-06-30,333941.0,70501.0,40.0,10.0,0.21111813164600932,0.25
2017-07-01,333519.0,73907.0,44.0,12.0,0.22159757015342454,0.2727272727272727
2017-07-02,308901.0,70614.0,45.0,13.0,0.22859751182417667,0.28888888888888886
2017-07-03,325771.0,70969.0,46.0,12.0,0.21784934816174553,0.2608695652173913
2017-07-04,325026.0,71722.0,43.0,12.0,0.2206654236891818,0.27906976744186046
2017-07-05,323692.0,66157.0,39.0,10.0,0.20438256120015325,0.2564102564102564
2017-07-06,308675.0,61447.0,40.0,10.0,0.19906697983315785,0.25
2017-07-07,327300.0,63230.0,37.0,9.0,0.19318667888787044,0.24324324324324326
2017-07-08,320217.0,67009.0,38.0,10.0,0.20926121973536696,0.2631578947368421
2017-07-09,310544.0,66678.0,40.0,11.0,0.21471353495800918,0.275
2017-07-10,299857.0,62769.0,40.0,10.0,0.2093297805287187,0.25
2017-07-11,308674.0,58089.0,40.0,8.0,0.18818883352663326,0.2
2017-07-12,321672.0,60146.0,45.0,9.0,0.18697928324504465,0.2
2017-07-13,321143.0,57323.0,40.0,8.0,0.17849680671850235,0.2
2017-07-14,326436.0,59536.0,39.0,8.0,0.1823818451396292,0.20512820512820512
2017-07-15,332491.0,65210.0,42.0,10.0,0.1961256094149917,0.23809523809523808
2017-07-16,314685.0,67243.0,44.0,12.0,0.2136835247946359,0.2727272727272727
2017-07-17,317179.0,63144.0,40.0,10.0,0.1990800147550752,0.25
2017-07-18,323868.0,58903.0,38.0,8.0,0.1818734793187348,0.21052631578947367
2017-07-19,318519.0,61843.0,42.0,10.0,0.19415796231935928,0.23809523809523808
2017-07-20,323979.0,73956.0,44.0,13.0,0.22827405479984814,0.29545454545454547
2017-07-21,417593.0,90495.0,55.0,12.0,0.21670621873450943,0.21818181818181817
2017-07-22,343495.0,74191.0,48.0,11.0,0.21598858789793154,0.22916666666666666
2017-07-23,332691.0,85959.0,53.0,17.0,0.25837488840996603,0.32075471698113206
2017-07-24,332971.0,75321.0,46.0,12.0,0.22620888906241085,0.2608695652173913
2017-07-25,338145.0,75807.0,45.0,12.0,0.2241848910970146,0.26666666666666666
2017-07-26,341111.0,71281.0,45.0,11.0,0.20896716904468046,0.24444444444444444
2017-07-27,350012.0,78771.0,48.0,14.0,0.2250522839216941,0.2916666666666667
2017-07-28,336109.0,63934.0,40.0,9.0,0.19021805426215901,0.225
2017-07-29,345321.0,76214.0,46.0,14.0,0.22070479351096517,0.30434782608695654
2017-07-30,324987.0,72110.0,48.0,14.0,0.22188579850886342,0.2916666666666667
2017-07-31,329020.0,67176.0,41.0,11.0,0.20416995927299253,0.2682926829268293
2017-08-01,336901.0,68848.0,41.0,11.0,0.20435676949608342,0.2682926829268293
2017-08-02,346544.0,73733.0,46.0,13.0,0.21276663280853225,0.2826086956521739
2017-08-03,351273.0,75938.0,46.0,13.0,0.2161794387840796,0.2826086956521739
2017-08-04,361771.0,74036.0,45.0,12.0,0.2046487971672688,0.26666666666666666
2017-08-05,357793.0,77200.0,48.0,14.0,0.21576721735752236,0.2916666666666667
2017-08-06,327775.0,73834.0,48.0,15.0,0.2252581801540691,0.3125
2017-08-07,330268.0,68829.0,42.0,12.0,0.20840347838724915,0.2857142857142857
2017-08-08,326857.0,70611.0,43.0,13.0,0.21603025176147367,0.3023255813953488
2017-08-09,345040.0,67002.0,44.0,11.0,0.1941861813123116,0.25
2017-08-10,343593.0,71044.0,45.0,13.0,0.20676789108043528,0.28888888888888886
2017-08-11,348765.0,60573.0,40.0,9.0,0.17367855146015226,0.225
2017-08-12,345257.0,68364.0,47.0,13.0,0.1980090193681808,0.2765957446808511
2017-08-13,332386.0,73742.0,50.0,16.0,0.22185651621909466,0.32
2017-08-14,346185.0,70391.0,43.0,13.0,0.20333347776477895,0.3023255813953488
2017-08-15,323383.0,70608.0,47.0,15.0,0.21834171864321872,0.3191489361702128
2017-08-16,326151.0,66047.0,45.0,13.0,0.2025043614767393,0.28888888888888886
2017-08-17,328343.0,69546.0,46.0,14.0,0.21180899242560372,0.30434782608695654
2017-08-18,331952.0,64871.0,43.0,12.0,0.19542283221670603,0.27906976744186046
2017-08-19,325352.0,69030.0,43.0,14.0,0.21217020334898817,0.32558139534883723
2017-08-20,313574.0,68594.0,47.0,15.0,0.21874900342502887,0.3191489361702128
2017-08-21,314128.0,65015.0,43.0,13.0,0.20696977028472469,0.3023255813953488
2017-08-22,320468.0,64754.0,39.0,12.0,0.2020607361733465,0.3076923076923077
2017-08-23,319072.0,57848.0,39.0,10.0,0.18130077223949453,0.2564102564102564
2017-08-24,319269.0,61353.0,40.0,11.0,0.1921671067344465,0.275
2017-08-25,345247.0,58531.0,41.0,9.0,0.16953369616535408,0.21951219512195122
2017-08-26,331220.0,55211.0,41.0,9.0,0.16668981341706418,0.21951219512195122
2017-08-27,319000.0,67783.0,48.0,15.0,0.2124858934169279,0.3125
2017-08-28,319092.0,62477.0,40.0,12.0,0.1957961967081594,0.3
2017-08-29,330298.0,58417.0,39.0,10.0,0.17686150082652635,0.2564102564102564
2017-08-30,321603.0,64693.0,43.0,13.0,0.20115794939723822,0.3023255813953488
2017-08-31,329797.0,64070.0,42.0,12.0,0.1942710212645961,0.2857142857142857
2017-09-01,321490.0,55259.0,42.0,10.0,0.17188403993903387,0.23809523809523808
2017-09-02,328902.0,63285.0,43.0,12.0,0.19241293759235273,0.27906976744186046
2017-09-03,300315.0,63230.0,45.0,14.0,0.21054559379318383,0.3111111111111111
2017-09-04,266308.0,50589.0,37.0,10.0,0.18996425191883082,0.2702702702702703
2017-09-05,270330.0,48058.0,36.0,9.0,0.177775311656124,0.25
2017-09-06,304173.0,49329.0,39.0,8.0,0.1621741574695979,0.20512820512820512
2017-09-07,289065.0,48872.0,39.0,9.0,0.16906924048224448,0.23076923076923078
2017-09-08,292457.0,52282.0,35.0,9.0,0.17876816078944938,0.2571428571428571
2017-09-09,345018.0,56129.0,39.0,9.0,0.1626842657484537,0.23076923076923078
2017-09-10,314077.0,61740.0,43.0,13.0,0.19657599887925573,0.3023255813953488
2017-09-11,263959.0,53023.0,37.0,11.0,0.2008758936046886,0.2972972972972973
2017-09-12,268818.0,47999.0,36.0,9.0,0.17855575147497563,0.25
2017-09-13,309836.0,55395.0,40.0,10.0,0.17878813307685357,0.25
2017-09-14,282301.0,50720.0,40.0,10.0,0.17966638446197497,0.25
2017-09-15,305700.0,58271.0,40.0,11.0,0.19061498200850507,0.275
2017-09-16,334011.0,62319.0,42.0,12.0,0.18657768756118812,0.2857142857142857
2017-09-17,300883.0,60147.0,44.0,13.0,0.19990162288996055,0.29545454545454547
2017-09-18,283216.0,57727.0,43.0,13.0,0.2038267611999322,0.3023255813953488
2017-09-19,296368.0,58685.0,44.0,13.0,0.1980139556227393,0.29545454545454547
2017-09-20,313383.0,52256.0,40.0,9.0,0.16674803674736663,0.225
2017-09-21,301603.0,55668.0,43.0,11.0,0.18457376087107888,0.2558139534883721
2017-09-22,297514.0,49923.0,38.0,8.0,0.16780050686690373,0.21052631578947367
2017-09-23,326122.0,55045.0,39.0,8.0,0.16878652774115208,0.20512820512820512
2017-09-24,293078.0,54267.0,40.0,9.0,0.18516231173953693,0.225
2017-09-25,276446.0,61072.0,39.0,12.0,0.2209183710381051,0.3076923076923077
2017-09-26,278694.0,57107.0,38.0,10.0,0.20490932707557394,0.2631578947368421
2017-09-27,313863.0,65009.0,39.0,10.0,0.2071254018473028,0.2564102564102564
2017-09-28,285622.0,63969.0,39.0,11.0,0.2239638403204235,0.28205128205128205
2017-09-29,282842.0,65734.0,32.0,10.0,0.23240537119663982,0.3125
2017-09-30,321898.0,73916.0,36.0,10.0,0.2296255335541072,0.2777777777777778
2017-10-01,296704.0,72512.0,39.0,12.0,0.24439171699741155,0.3076923076923077
2017-10-02,278618.0,66602.0,34.0,11.0,0.23904413928748322,0.3235294117647059
2017-10-03,302841.0,75144.0,41.0,13.0,0.2481302069402756,0.3170731707317073
2017-10-04,314685.0,79078.0,38.0,12.0,0.25129256240367354,0.3157894736842105
2017-10-05,318263.0,84949.0,46.0,15.0,0.2669144701080553,0.32608695652173914
2017-10-06,301080.0,70092.0,34.0,10.0,0.23280191311279394,0.29411764705882354
2017-10-07,324714.0,70486.0,37.0,9.0,0.21707102249979982,0.24324324324324326
2017-10-08,296014.0,76616.0,37.0,12.0,0.25882559608667155,0.32432432432432434
2017-10-09,282322.0,73418.0,37.0,12.0,0.26005058054278446,0.32432432432432434
2017-10-10,282471.0,68607.0,37.0,11.0,0.24288157014348374,0.2972972972972973
2017-10-11,321497.0,82292.0,39.0,13.0,0.25596506343760594,0.3333333333333333
2017-10-12,307320.0,75556.0,41.0,12.0,0.24585448392554993,0.2926829268292683
2017-10-13,313415.0,73546.0,40.0,11.0,0.23466011518274493,0.275
2017-10-14,350466.0,75498.0,39.0,9.0,0.21542175275205014,0.23076923076923078
2017-10-15,324150.0,82982.0,44.0,14.0,0.2559987660033935,0.3181818181818182
2017-10-16,294677.0,80656.0,42.0,15.0,0.2737098585909318,0.35714285714285715
2017-10-17,294028.0,72861.0,40.0,12.0,0.24780293033316556,0.3
2017-10-18,326798.0,80499.0,40.0,12.0,0.24632647690622342,0.3
2017-10-19,324750.0,82257.0,47.0,14.0,0.2532933025404157,0.2978723404255319
2017-10-20,302163.0,71047.0,38.0,10.0,0.23512806002058492,0.2631578947368421
2017-10-21,319492.0,83706.0,39.0,12.0,0.2619971705081817,0.3076923076923077
2017-10-22,289509.0,88523.0,42.0,16.0,0.3057694234030721,0.38095238095238093
2017-10-23,269458.0,81695.0,39.0,15.0,0.30318268524222697,0.38461538461538464
2017-10-24,278171.0,81289.0,40.0,15.0,0.2922267238497183,0.375
2017-10-25,297475.0,74619.0,37.0,11.0,0.2508412471636272,0.2972972972972973
2017-10-26,288108.0,72386.0,41.0,12.0,0.25124606050508835,0.2926829268292683
2017-10-27,276686.0,57767.0,33.0,7.0,0.20878179597088395,0.21212121212121213
2017-10-28,302347.0,66513.0,34.0,8.0,0.21998895309032337,0.23529411764705882
2017-10-29,281459.0,72415.0,35.0,11.0,0.25728436468544263,0.3142857142857143
2017-10-30,295254.0,73303.0,33.0,10.0,0.24827098024074187,0.30303030303030304
2017-10-31,318523.0,66716.0,36.0,8.0,0.2094542623295649,0.2222222222222222
2017-11-01,302911.0,65517.0,40.0,9.0,0.2162912538666473,0.225
2017-11-02,304225.0,67457.0,37.0,9.0,0.22173391404388199,0.24324324324324326
2017-11-03,316393.0,60352.0,31.0,7.0,0.19075011141207296,0.22580645161290322
2017-11-04,328295.0,72332.0,36.0,10.0,0.22032623098128207,0.2777777777777778
2017-11-05,302847.0,70513.0,38.0,11.0,0.23283374113000954,0.2894736842105263
2017-11-06,280354.0,67342.0,36.0,12.0,0.24020345705786256,0.3333333333333333
2017-11-07,278688.0,59036.0,35.0,9.0,0.211835457572626,0.2571428571428571
2017-11-08,315965.0,68818.0,37.0,10.0,0.21780260471887708,0.2702702702702703
2017-11-09,301226.0,70175.0,40.0,12.0,0.2329646179280673,0.3
2017-11-10,293584.0,62729.0,35.0,9.0,0.21366627609134012,0.2571428571428571
2017-11-11,355728.0,86616.0,41.0,13.0,0.2434894076372959,0.3170731707317073
2017-11-12,332677.0,84180.0,44.0,13.0,0.25303823227935807,0.29545454545454547
2017-11-13,287785.0,77842.0,41.0,15.0,0.27048664801848604,0.36585365853658536
2017-11-14,290075.0,70601.0,39.0,12.0,0.24338877876411272,0.3076923076923077
2017-11-15,328798.0,80616.0,39.0,12.0,0.24518397313852275,0.3076923076923077
2017-11-16,313239.0,78011.0,42.0,13.0,0.24904625541519415,0.30952380952380953
2017-11-17,300411.0,66283.0,35.0,9.0,0.22064105508786297,0.2571428571428571
2017-11-18,326662.0,75064.0,36.0,10.0,0.22979103783115268,0.2777777777777778
2017-11-19,327391.0,87313.0,43.0,14.0,0.2666933422116063,0.32558139534883723
2017-11-20,265514.0,71170.0,34.0,12.0,0.2680461293943069,0.35294117647058826
2017-11-21,279610.0,70879.0,36.0,11.0,0.2534923643646508,0.3055555555555556
2017-11-22,330168.0,85693.0,40.0,13.0,0.2595436262751084,0.325
2017-11-23,296196.0,74225.0,40.0,12.0,0.2505942011370849,0.3
2017-11-24,289937.0,65554.0,36.0,9.0,0.22609739357170697,0.25
2017-11-25,337288.0,82748.0,39.0,11.0,0.24533336495813668,0.28205128205128205
2017-11-26,319309.0,85828.0,42.0,13.0,0.2687929247218212,0.30952380952380953
2017-11-27,255800.0,63306.0,33.0,9.0,0.2474824081313526,0.2727272727272727
2017-11-28,270837.0,63545.0,36.0,9.0,0.23462451585270847,0.25
2017-11-29,312937.0,76639.0,37.0,10.0,0.24490232858370853,0.2702702702702703
